Hash,Date,Author,Message,IsMerge
24c045e9542fa9fec35047099e4a3a5b624c96c3,2023-01-24 20:16:02,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.20.3.png,False
494d3c68eb5493e4c156c6ddb8dee3d5b46f8386,2023-01-24 20:15:55,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.20.4.png,False
1af30d5951340b7e27a1ed5ad7b42a919c4a971d,2023-01-24 20:15:42,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.20.5.png,False
7438e5362f0a8a28a2110581f69e63bff2dc776f,2023-01-24 20:15:34,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.20.6.png,False
4a1ef2b85a560e3728c132e39380f3636c2c0884,2023-01-24 20:15:23,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.20.7.png,False
98c69e6e11be1e9e8a221edeafa49498c29a8522,2023-01-24 20:15:15,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.20.8.png,False
973a759e413375ab5039eca386bac7593f87c4bd,2023-01-24 20:15:04,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.20.9.png,False
e4dace1bb550d0c00c933079651e056ed20017f5,2023-01-24 20:14:39,ender-zhao,Update README.md,False
b47654f872f1437b4fd063d54023e6ef6928d1cd,2023-01-14 08:45:28,ender-zhao,Update README.md,False
0cd123518b4423a14f2809156f21cc4e161dadbe,2023-01-06 08:26:06,ender-zhao,Update README.md,False
cbb0d50b11a77bd6afb86b2e60910bf91b2fe3d5,2023-01-06 08:21:57,ender-zhao,Update packing_script.iss,False
b7a1a66c938b77eca22a6837ae215c71ec62e7ec,2022-12-30 18:00:45,ender-zhao,Update renderer-chinese.txt,False
887137bdecff23be4e9bb325fd2ef2a619b082d8,2022-12-30 17:58:53,ender-zhao,Update README.md,False
edd6899587ed0886f10dd0a0f346fcbe7d37892a,2022-12-30 17:52:17,ender-zhao,Update README.md,False
974e094f2b71485aa8bf026f12739e3a9d864295,2022-12-30 17:49:46,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.12,False
e0210bf3374fc16102dc48c68c45ce8420c7110f,2022-12-20 09:52:44,ender-zhao,Update renderer,False
a873d99ca66b55e4d334ef2884bcc3e1c7849016,2022-12-20 09:51:41,ender-zhao,Update renderer,False
df181b1299c8e7926d16dcd500bc292798f59c80,2022-12-20 09:43:22,ender-zhao,Update renderer-chinese.txt,False
ed13d51c0e9a6e40d9108a65f36a8ab5eb43cadb,2022-12-20 09:40:54,ender-zhao,Update renderer-chinese.txt,False
65e763127870ea0daef50abcccb3da8d6b4f56fe,2022-12-17 07:54:19,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.11,False
d70d1341d5b1d222ea681b2ffd8ca2611b4d7ce9,2022-12-17 07:51:36,ender-zhao,Rename feature_request.ymal to feature_request.yaml,False
d5b2a70c99a40c67c5c50d0fd2f529ba11ea69d3,2022-12-17 07:51:06,ender-zhao,Update and rename feature_request.md to feature_request.ymal,False
e209b002fe03da96541ba3e7c28d9067b05c2bf0,2022-12-17 07:47:14,ender-zhao,Update issue templates,False
6eb026bd433561727c4af0f735133d47346d324e,2022-12-17 07:36:45,ender-zhao,Update renderer-chinese.txt,False
3f5b8d88b32c98b48e143fe08d481a23b63a0b05,2022-12-17 07:36:02,ender-zhao,Update README.md,False
48ae2439895dc6a0012ea91026e0ab96c5899399,2022-12-05 20:20:11,ender-zhao,Update issues-template-and-rules.yaml,False
7908cf72c3b35583ae71fe962de718c9e73a0b06,2022-12-05 20:17:02,ender-zhao,Update issues-template-and-rules.yaml,False
e7fc4e979f6724c7e2b6f22cb5dabf295b97b008,2022-12-05 20:14:36,ender-zhao,Update issues-template-and-rules.yaml,False
86b2f493217378ed3a52525e6e86f8fbc161f375,2022-12-05 20:12:12,ender-zhao,Update issues-template-and-rules.yaml,False
539b3a382f00bfc7cb55ec0eb5c131222e755c1a,2022-12-05 20:08:39,ender-zhao,Update issues-template-and-rules.yaml,False
0c99739c43182418e76bfdd5f96c576dd16b21d3,2022-12-05 20:04:04,ender-zhao,Update issues-template-and-rules.yaml,False
4ff681326d53c0385bd4a50f13052b95dbda9865,2022-12-05 20:01:34,ender-zhao,Update issues-template-and-rules.yaml,False
089b712f4e6ad4f7bddcaf5d63f43e8663df7bae,2022-12-05 19:55:19,ender-zhao,Update issues-template-and-rules.yaml,False
277498a66d1634b2b08a64067823b1bb00a40626,2022-12-05 19:54:42,ender-zhao,Update and rename issues-template-and-rules.md to issues-template-and-rules.yaml,False
494530a446946b1da5cb0c2007723c6f1e868e1e,2022-12-05 19:32:17,ender-zhao,Update issue templates,False
8c02aacbccb647ee8db82b741d53c0ad8270890a,2022-12-03 07:19:01,ender-zhao,Update README.md,False
29073a721b3f69cf2b018328e376df46c0d98558,2022-12-03 07:18:11,ender-zhao,Update README.md,False
15ceb0265ea431afbe51716a8fc894ed97362b81,2022-12-02 14:48:47,ender-zhao,Create packing_script.iss,False
8016389b15a76ca70ee708562409cd893421e008,2022-12-02 14:39:27,ender-zhao,Update README.md,False
5137ba570f9d69bd28da389488ce9dd58c540d63,2022-12-02 14:32:23,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.10,False
0f89078bcf1d0d072098cbba4849a7b5b3d73f9f,2022-11-22 05:54:25,ender-zhao,Update README.md,False
9bb957bf6bd36532476bf3925e6dc75eb2dcdad8,2022-11-22 04:58:23,ender-zhao,Update renderer-chinese.txt,False
170ffdffd891bd195e10cd01c241f58e204e4cac,2022-11-22 04:57:59,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.9,False
dadf8c51d5e6b5975b6345a6e82ea60a73ed1134,2022-11-19 13:39:16,ender-zhao,Update README.md,False
7240ac023fde2c393ecfce0c297c940f3194f679,2022-11-19 13:38:25,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.8,False
b2ed518c0e1c3e02c2b9e717bd9a3a56b0696796,2022-11-05 11:15:00,ender-zhao,Update README.md,False
353f6c37ac9f5e912fa92933499f78b5dadd6f4f,2022-11-05 10:48:07,ender-zhao,Update renderer-chinese.txt,False
bcf6af9966bc53e0357f180e57e5ddf6e95ec2d4,2022-11-05 10:47:04,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.7,False
ede54449ef1117ca1e93a8c22508875ef930acbc,2022-10-21 15:47:12,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.6,False
78d44de3ab31dd8083866880ecb2258be84aa652,2022-10-21 15:37:21,ender-zhao,Update README.md,False
08f38f2881f3978d81b603244c97074826d74cee,2022-10-21 15:36:20,ender-zhao,Update main-chinese.txt,False
cccbc6926051869a130169b85c79a699f97f90fe,2022-10-21 15:35:46,ender-zhao,Update renderer-chinese.txt,False
a9abf3215946e08c4d932d695c8b6176d558fc98,2022-09-30 20:25:13,ender-zhao,Update renderer-chinese.txt,False
53119b3efa440e866474e6f0aa2e6b11b8462a59,2022-09-30 20:06:00,ender-zhao,Update README.md,False
e8caaa2edd7d096322e1ac0044e05b2aa2080da2,2022-09-30 20:02:49,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.5,False
40b751bd3d25b361b78dbc94b1f5c2f6c4e22637,2022-09-23 21:11:56,ender-zhao,Update README.md,False
3ffc1056e03046735c6d16e205c6c5d5c59e1905,2022-09-23 21:07:15,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.4,False
35841e852df467b61593aa22cabdc80d9097d81b,2022-09-23 21:00:26,ender-zhao,Update renderer-chinese.txt,False
1ccbd9fb51d3c660fcb772cdb65d449287b3bc07,2022-09-17 09:46:57,ender-zhao,Update renderer-chinese.txt,False
1601c1231037a4205ed0358d34e109cfb8d2c1cf,2022-09-17 09:45:16,ender-zhao,Update README.md,False
dbebe213797620585174673ba131fd9bc0ab873c,2022-09-17 09:44:17,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.3,False
449aa7cfe947d07dc728e66401d375d2628664fc,2022-09-17 09:43:43,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.19.29.png,False
5584866b99d81c1602d957dfec11d011e0ba123e,2022-09-10 16:00:51,ender-zhao,Update renderer-chinese.txt,False
455d8dc85bdf90e91ba955cb51943c362fedf8f2,2022-09-10 16:00:14,ender-zhao,Update README.md,False
d1ae568dede46aa6b2cd50a28306e827ed440197,2022-09-10 15:59:41,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.2,False
e03afd70dd337b1d2d7ec9c73beb0600848a0574,2022-09-09 13:13:03,ender-zhao,Image_Clash-for-Windows_Chinese-0.20.0,False
8edd7695dfea0039025e7452b73c883547801ad1,2022-09-09 13:10:57,ender-zhao,Update README.md,False
d2e006e28e20bdb14c85a92eb716bf0d6ed0d69d,2022-09-09 12:59:16,ender-zhao,Update renderer-chinese.txt,False
ad1ab374bfc3203ee13b2f71e068f84612d6e6eb,2022-08-27 18:41:44,ender-zhao,Update README.md,False
be1dcadac076361ad6e980621b725950917d98f0,2022-08-27 18:40:59,ender-zhao,Image_Clash-for-Windows_Chinese-0.19.29,False
461297410d4a3229cc58de44b9686e46bf066136,2022-08-27 18:40:13,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.19.23.png,False
b7d8f2d0306481b158578a5ab99586d258f6ce87,2022-08-27 18:40:05,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.19.22.png,False
7fe86e73f5014d4d11869f2317e28dbbfdab8b67,2022-08-27 18:39:49,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.19.21.png,False
b0a99c733713555a3ce63b3bf60e424eb6a0dc19,2022-08-27 18:39:40,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.19.20.png,False
1ab5d0015e0b414d5d822fde028f37ac46b0b36d,2022-08-27 18:39:26,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.19.19.png,False
e294c8eebf3259f5bc4373ddec5bf14249705edd,2022-08-27 18:39:19,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.19.24.png,False
c57d7bbbabd76820adcbd4726e17754ae929d3e9,2022-08-27 18:37:02,ender-zhao,Delete Image_Clash-for-Windows_Chinese-0.19.18.png,False
